Metric,ExecID,ReqID,Value
LatencyTime,1,90,17517318
ServiceTime,1,90,16064489
LatencyTime,1,91,17396859
ServiceTime,1,91,16648198
LatencyTime,1,92,19775573
ServiceTime,1,92,19084802
LatencyTime,1,93,18731378
ServiceTime,1,93,18192508
LatencyTime,1,94,14050795
ServiceTime,1,94,13476886
LatencyTime,1,95,22912991
ServiceTime,1,95,19894427
LatencyTime,1,96,20104107
ServiceTime,1,96,19452413
LatencyTime,1,97,22812620
ServiceTime,1,97,22060906
LatencyTime,1,98,19727771
ServiceTime,1,98,19105698
LatencyTime,1,99,15973353
ServiceTime,1,99,15348842
LatencyTime,1,100,15685803
ServiceTime,1,100,15089592
LatencyTime,1,101,19238101
ServiceTime,1,101,17819223
LatencyTime,1,102,16645042
ServiceTime,1,102,14775684
LatencyTime,1,103,19851258
ServiceTime,1,103,19266960
LatencyTime,1,104,17350308
ServiceTime,1,104,16697667
LatencyTime,1,105,17637600
ServiceTime,1,105,16269219
LatencyTime,1,106,19019823
ServiceTime,1,106,18395779
LatencyTime,1,107,15119077
ServiceTime,1,107,13688228
LatencyTime,1,108,19514529
ServiceTime,1,108,18881557
LatencyTime,1,109,15018835
ServiceTime,1,109,14415208
LatencyTime,1,110,17557720
ServiceTime,1,110,16963708
LatencyTime,1,111,21086340
ServiceTime,1,111,20511880
LatencyTime,1,112,21287228
ServiceTime,1,112,20659450
LatencyTime,1,113,31881170
ServiceTime,1,113,29316955
LatencyTime,1,114,19018666
ServiceTime,1,114,18485246
LatencyTime,1,115,20321661
ServiceTime,1,115,19764599
LatencyTime,1,116,13230879
ServiceTime,1,116,12692457
LatencyTime,1,117,16261055
ServiceTime,1,117,13293263
LatencyTime,1,118,16089947
ServiceTime,1,118,15532189
LatencyTime,1,119,17598323
ServiceTime,1,119,15747205
LatencyTime,1,120,14004574
ServiceTime,1,120,13433921
LatencyTime,1,121,18964785
ServiceTime,1,121,18437326
LatencyTime,1,122,16060938
ServiceTime,1,122,15548834
LatencyTime,1,123,18221244
ServiceTime,1,123,17688117
LatencyTime,1,124,16663940
ServiceTime,1,124,16094451
LatencyTime,1,125,18147744
ServiceTime,1,125,17259378
LatencyTime,1,126,18548796
ServiceTime,1,126,17849197
LatencyTime,1,127,22026052
ServiceTime,1,127,21392326
LatencyTime,1,128,19399429
ServiceTime,1,128,18879850
LatencyTime,1,129,17328633
ServiceTime,1,129,16826263
LatencyTime,1,130,16320005
