Metric,ExecID,ReqID,Value
LatencyTime,1,90,21056107
ServiceTime,1,90,20426666
LatencyTime,1,91,21419621
ServiceTime,1,91,20484676
LatencyTime,1,92,22859682
ServiceTime,1,92,22268951
LatencyTime,1,93,24291689
ServiceTime,1,93,23694350
LatencyTime,1,94,19623649
ServiceTime,1,94,18696935
LatencyTime,1,95,18730988
ServiceTime,1,95,18107964
LatencyTime,1,96,14778086
ServiceTime,1,96,12817225
LatencyTime,1,97,17454594
ServiceTime,1,97,16756604
LatencyTime,1,98,19532575
ServiceTime,1,98,18909143
LatencyTime,1,99,17225952
ServiceTime,1,99,16497680
LatencyTime,1,100,17546627
ServiceTime,1,100,15951480
LatencyTime,1,101,16126216
ServiceTime,1,101,15528967
LatencyTime,1,102,17400375
ServiceTime,1,102,16696873
LatencyTime,1,103,19223121
ServiceTime,1,103,18654795
LatencyTime,1,104,14446609
ServiceTime,1,104,13831558
LatencyTime,1,105,17142712
ServiceTime,1,105,14278747
LatencyTime,1,106,17926712
ServiceTime,1,106,17206054
LatencyTime,1,107,19015332
ServiceTime,1,107,18351442
LatencyTime,1,108,18758561
ServiceTime,1,108,18228607
LatencyTime,1,109,16770198
ServiceTime,1,109,16219696
LatencyTime,1,110,17520643
ServiceTime,1,110,16987063
LatencyTime,1,111,16402504
ServiceTime,1,111,15777581
LatencyTime,1,112,17186052
ServiceTime,1,112,16607253
LatencyTime,1,113,20040220
ServiceTime,1,113,19427430
LatencyTime,1,114,17755682
ServiceTime,1,114,17116481
LatencyTime,1,115,16583699
ServiceTime,1,115,15948646
LatencyTime,1,116,17916314
ServiceTime,1,116,17288936
LatencyTime,1,117,23267831
ServiceTime,1,117,18760508
LatencyTime,1,118,20425549
ServiceTime,1,118,19665107
LatencyTime,1,119,18551943
ServiceTime,1,119,17349288
LatencyTime,1,120,17940482
ServiceTime,1,120,17415059
LatencyTime,1,121,17617803
ServiceTime,1,121,17024294
LatencyTime,1,122,15352573
ServiceTime,1,122,14859743
LatencyTime,1,123,16761425
ServiceTime,1,123,16266902
LatencyTime,1,124,14979190
ServiceTime,1,124,14412011
LatencyTime,1,125,16529787
ServiceTime,1,125,15970295
LatencyTime,1,126,16809014
ServiceTime,1,126,16238767
LatencyTime,1,127,19329404
ServiceTime,1,127,18716707
LatencyTime,1,128,18164544
ServiceTime,1,128,17293132
LatencyTime,1,129,20355913
ServiceTime,1,129,19719245
LatencyTime,1,130,19435561
ServiceTime,1,130,18886443
LatencyTime,1,131,17614661
ServiceTime,1,131,16886134
LatencyTime,1,132,18674371
ServiceTime,1,132,18038210
LatencyTime,1,133,16931994
ServiceTime,1,133,16359808
LatencyTime,1,134,16102526
ServiceTime,1,134,15517457
LatencyTime,1,135,19630656
ServiceTime,1,135,19083633
LatencyTime,1,136,19916359
ServiceTime,1,136,19374640
LatencyTime,1,137,19266451
ServiceTime,1,137,18536746
LatencyTime,1,138,19225682
ServiceTime,1,138,18463264
LatencyTime,1,139,17660268
ServiceTime,1,139,17012729
LatencyTime,1,140,17532197
ServiceTime,1,140,16053404
LatencyTime,1,141,18645722
ServiceTime,1,141,18106670
LatencyTime,1,142,17203688
ServiceTime,1,142,14356532
LatencyTime,1,143,12585885
ServiceTime,1,143,12021053
LatencyTime,1,144,15081028
ServiceTime,1,144,14632706
LatencyTime,1,145,15780727
ServiceTime,1,145,15286550
LatencyTime,1,146,16840940
ServiceTime,1,146,16121504
LatencyTime,1,147,19877579
ServiceTime,1,147,16224137
LatencyTime,1,148,19450167
ServiceTime,1,148,18893127
LatencyTime,1,149,18105677
ServiceTime,1,149,17546971
LatencyTime,1,150,19221488
ServiceTime,1,150,16748444
LatencyTime,1,151,17799846
ServiceTime,1,151,17286580
LatencyTime,1,152,17531682
ServiceTime,1,152,17035996
LatencyTime,1,153,16158214
ServiceTime,1,153,15502060
LatencyTime,1,154,18923079
ServiceTime,1,154,18161965
LatencyTime,1,155,18564452
ServiceTime,1,155,17263139
LatencyTime,1,156,17523464
ServiceTime,1,156,16810134
LatencyTime,1,157,18577601
ServiceTime,1,157,16914269
LatencyTime,1,158,22305602
ServiceTime,1,158,20666592
LatencyTime,1,159,15033521
ServiceTime,1,159,13199796
LatencyTime,1,160,16039283
ServiceTime,1,160,15415836
LatencyTime,1,161,17664101
ServiceTime,1,161,16410554
LatencyTime,1,162,18651501
ServiceTime,1,162,18157492
LatencyTime,1,163,17714541
ServiceTime,1,163,17169686
LatencyTime,1,164,15409449
ServiceTime,1,164,14845856
LatencyTime,1,165,16010073
ServiceTime,1,165,14497884
LatencyTime,1,166,16432290
ServiceTime,1,166,15937208
LatencyTime,1,167,16234061
ServiceTime,1,167,15686266
LatencyTime,1,168,16281122
ServiceTime,1,168,15689463
LatencyTime,1,169,16546783
ServiceTime,1,169,15832970
LatencyTime,1,170,16846621
ServiceTime,1,170,16295279
LatencyTime,1,171,16959035
ServiceTime,1,171,16349420
LatencyTime,1,172,17213092
ServiceTime,1,172,16585630
LatencyTime,1,173,17197200
ServiceTime,1,173,16719033
LatencyTime,1,174,17093662
ServiceTime,1,174,16552889
LatencyTime,1,175,17711747
ServiceTime,1,175,17101738
LatencyTime,1,176,16640719
ServiceTime,1,176,15109784
LatencyTime,1,177,14340385
ServiceTime,1,177,13584466
LatencyTime,1,178,19660214
ServiceTime,1,178,19074593
LatencyTime,1,179,20366635
ServiceTime,1,179,19805169
LatencyTime,1,180,15304820
ServiceTime,1,180,14597467
LatencyTime,1,181,18605283
ServiceTime,1,181,16664827
LatencyTime,1,182,17157929
ServiceTime,1,182,16468459
LatencyTime,1,183,18356881
ServiceTime,1,183,16729777
LatencyTime,1,184,17107294
ServiceTime,1,184,16381120
LatencyTime,1,185,15916334
ServiceTime,1,185,15266038
LatencyTime,1,186,18193246
ServiceTime,1,186,16702255
LatencyTime,1,187,17801891
ServiceTime,1,187,17180514
LatencyTime,1,188,19423946
ServiceTime,1,188,18863075
LatencyTime,1,189,19589199
ServiceTime,1,189,15646645
LatencyTime,1,190,18714922
ServiceTime,1,190,18074345
LatencyTime,1,191,18938114
ServiceTime,1,191,18385880
LatencyTime,1,192,17221509
ServiceTime,1,192,16659013
LatencyTime,1,193,17790311
ServiceTime,1,193,17179285
LatencyTime,1,194,16557021
ServiceTime,1,194,14700558
LatencyTime,1,195,15184856
ServiceTime,1,195,14485967
LatencyTime,1,196,19194544
ServiceTime,1,196,18344916
LatencyTime,1,197,19941978
ServiceTime,1,197,19240399
LatencyTime,1,198,22873529
ServiceTime,1,198,22274696
LatencyTime,1,199,19813569
ServiceTime,1,199,19204001
ResolveSharedResourcesTime,1,0,0
ForkingTime,1,0,0
RestoreResourcesTime,1,0,0
SwitchRestoreContinueTime,1,0,25818000
MainEntry,2,0,1434850214927340
MainExit,2,0,1434850286381244
Ready2Serve,2,0,1434851363830626
RuntimeReadyTime,2,0,32131296
ServiceTime,2,0,135873369
LatencyTime,2,0,168004665
LatencyTime,2,1,19844682
ServiceTime,2,1,18933790
LatencyTime,2,2,20572832
ServiceTime,2,2,19692212
LatencyTime,2,3,17011542
ServiceTime,2,3,15980621
LatencyTime,2,4,16739635
ServiceTime,2,4,15938483
LatencyTime,2,5,16447055
ServiceTime,2,5,15524693
LatencyTime,2,6,17959747
ServiceTime,2,6,16275178
LatencyTime,2,7,17764687
ServiceTime,2,7,16523211
LatencyTime,2,8,20415703
ServiceTime,2,8,19374379
LatencyTime,2,9,17148379
ServiceTime,2,9,15144924
LatencyTime,2,10,13384198
ServiceTime,2,10,12428489
LatencyTime,2,11,19142234
ServiceTime,2,11,18491563
LatencyTime,2,12,15562025
ServiceTime,2,12,14643660
LatencyTime,2,13,16147312
ServiceTime,2,13,15553261
LatencyTime,2,14,14294222
ServiceTime,2,14,13647930
LatencyTime,2,15,18742525
ServiceTime,2,15,17339636
LatencyTime,2,16,15523939
ServiceTime,2,16,14790878
LatencyTime,2,17,17659790
ServiceTime,2,17,16989028
LatencyTime,2,18,18627595
ServiceTime,2,18,17971615
LatencyTime,2,19,18935113
ServiceTime,2,19,18322737
LatencyTime,2,20,17299836
ServiceTime,2,20,16677785
LatencyTime,2,21,15498686
ServiceTime,2,21,14416299
LatencyTime,2,22,15961339
ServiceTime,2,22,15342953
LatencyTime,2,23,18124257
ServiceTime,2,23,17492093
LatencyTime,2,24,19240566
ServiceTime,2,24,17791594
LatencyTime,2,25,16863394
ServiceTime,2,25,16258953
LatencyTime,2,26,16033072
ServiceTime,2,26,15419661
LatencyTime,2,27,15432674
ServiceTime,2,27,14878427
LatencyTime,2,28,15933913
ServiceTime,2,28,15333913
LatencyTime,2,29,17171960
ServiceTime,2,29,16632865
LatencyTime,2,30,15096924
ServiceTime,2,30,14520782
LatencyTime,2,31,14457829
ServiceTime,2,31,13599767
LatencyTime,2,32,17016485
ServiceTime,2,32,16109456
LatencyTime,2,33,17289275
ServiceTime,2,33,16789901
LatencyTime,2,34,19225853
ServiceTime,2,34,18619432
LatencyTime,2,35,16028825
ServiceTime,2,35,15421923
LatencyTime,2,36,19348130
ServiceTime,2,36,18727423
LatencyTime,2,37,16775256
ServiceTime,2,37,16195709
LatencyTime,2,38,20224492
ServiceTime,2,38,19487740
LatencyTime,2,39,16063504
ServiceTime,2,39,15437810
LatencyTime,2,40,17146050
ServiceTime,2,40,15195292
LatencyTime,2,41,17731258
ServiceTime,2,41,17175684
LatencyTime,2,42,18243575
ServiceTime,2,42,17711717
LatencyTime,2,43,16252885
ServiceTime,2,43,15635599
LatencyTime,2,44,17581887
ServiceTime,2,44,16907223
LatencyTime,2,45,17682394
ServiceTime,2,45,16340928
LatencyTime,2,46,16707019
ServiceTime,2,46,16092939
LatencyTime,2,47,17659942
ServiceTime,2,47,17020241
LatencyTime,2,48,17805520
ServiceTime,2,48,16815367
LatencyTime,2,49,14953314
ServiceTime,2,49,13793770
LatencyTime,2,50,18587452
ServiceTime,2,50,18004976
LatencyTime,2,51,13257090
ServiceTime,2,51,12387961
LatencyTime,2,52,14523204
ServiceTime,2,52,13977128
LatencyTime,2,53,19068664
ServiceTime,2,53,18542115
LatencyTime,2,54,16285958
ServiceTime,2,54,15682651
LatencyTime,2,55,18611875
ServiceTime,2,55,17677263
LatencyTime,2,56,17473938
ServiceTime,2,56,16865020
LatencyTime,2,57,18297685
ServiceTime,2,57,17690062
LatencyTime,2,58,18258379
ServiceTime,2,58,17617617
LatencyTime,2,59,19934204
ServiceTime,2,59,19347180
LatencyTime,2,60,16159405
ServiceTime,2,60,15507232
LatencyTime,2,61,13983409
ServiceTime,2,61,13404413
LatencyTime,2,62,17540939
ServiceTime,2,62,16129050
LatencyTime,2,63,17440677
ServiceTime,2,63,16819540
LatencyTime,2,64,19688721
ServiceTime,2,64,19085270
LatencyTime,2,65,15887141
ServiceTime,2,65,15195689
LatencyTime,2,66,15052810
ServiceTime,2,66,14385571
LatencyTime,2,67,21493974
ServiceTime,2,67,20849398
LatencyTime,2,68,19948048
ServiceTime,2,68,16982953
LatencyTime,2,69,18089231
ServiceTime,2,69,17039288
LatencyTime,2,70,16926028
ServiceTime,2,70,16284111
LatencyTime,2,71,18210250
ServiceTime,2,71,16238432
LatencyTime,2,72,16939558
ServiceTime,2,72,16250583
LatencyTime,2,73,16839237
ServiceTime,2,73,16185743
LatencyTime,2,74,20163686
ServiceTime,2,74,19481184
LatencyTime,2,75,20842841
ServiceTime,2,75,18933925
LatencyTime,2,76,22452504
ServiceTime,2,76,21630061
LatencyTime,2,77,18866715
ServiceTime,2,77,18060553
LatencyTime,2,78,20378149
ServiceTime,2,78,19572484
LatencyTime,2,79,18676118
ServiceTime,2,79,17455086
LatencyTime,2,80,19181276
ServiceTime,2,80,18514411
LatencyTime,2,81,18173368
ServiceTime,2,81,17522158
LatencyTime,2,82,14993216
ServiceTime,2,82,14425126
LatencyTime,2,83,14848455
ServiceTime,2,83,14258057
LatencyTime,2,84,20119830
ServiceTime,2,84,19451422
LatencyTime,2,85,16362428
ServiceTime,2,85,15776690
LatencyTime,2,86,16301144
ServiceTime,2,86,15669411
LatencyTime,2,87,23598612
ServiceTime,2,87,22399593
LatencyTime,2,88,16316788
ServiceTime,2,88,15271858
LatencyTime,2,89,17756431
ServiceTime,2,89,16706568
LatencyTime,2,90,15946069
ServiceTime,2,90,15248471
LatencyTime,2,91,16221876
ServiceTime,2,91,15513557
LatencyTime,2,92,16797147
ServiceTime,2,92,16126763
LatencyTime,2,93,15134387
ServiceTime,2,93,14467066
LatencyTime,2,94,16952889
ServiceTime,2,94,16177880
LatencyTime,2,95,18066296
ServiceTime,2,95,16501225
LatencyTime,2,96,15872156
ServiceTime,2,96,15217165
LatencyTime,2,97,17991489
ServiceTime,2,97,17196749
LatencyTime,2,98,16605048
ServiceTime,2,98,15893067
LatencyTime,2,99,14162160
ServiceTime,2,99,13394357
LatencyTime,2,100,16303266
ServiceTime,2,100,15717160
LatencyTime,2,101,18784832
ServiceTime,2,101,18144750
LatencyTime,2,102,17151412
ServiceTime,2,102,16485329
LatencyTime,2,103,22717720
ServiceTime,2,103,22074008
LatencyTime,2,104,16312887
ServiceTime,2,104,15631134
LatencyTime,2,105,15588255
ServiceTime,2,105,14914935
LatencyTime,2,106,17033495
ServiceTime,2,106,16405143
LatencyTime,2,107,16238040
ServiceTime,2,107,15635930
LatencyTime,2,108,15478422
ServiceTime,2,108,14481050
LatencyTime,2,109,16318990
ServiceTime,2,109,15699862
LatencyTime,2,110,17091939
ServiceTime,2,110,16224466
LatencyTime,2,111,14593762
ServiceTime,2,111,14079883
LatencyTime,2,112,17676763
ServiceTime,2,112,17166078
LatencyTime,2,113,16523117
ServiceTime,2,113,15960478
LatencyTime,2,114,17301060
ServiceTime,2,114,16599436
LatencyTime,2,115,16887920
ServiceTime,2,115,15746186
LatencyTime,2,116,18486250
ServiceTime,2,116,17544517
LatencyTime,2,117,17978244
ServiceTime,2,117,17341345
LatencyTime,2,118,16415332
ServiceTime,2,118,13957792
LatencyTime,2,119,16001493
ServiceTime,2,119,15296563
LatencyTime,2,120,17127240
ServiceTime,2,120,16450991
LatencyTime,2,121,16266880
ServiceTime,2,121,15640492
LatencyTime,2,122,15531858
ServiceTime,2,122,14878198
LatencyTime,2,123,16445330
ServiceTime,2,123,15841287
LatencyTime,2,124,19405107
ServiceTime,2,124,17577141
LatencyTime,2,125,18998221
ServiceTime,2,125,18360422
LatencyTime,2,126,18258096
ServiceTime,2,126,17647611
LatencyTime,2,127,17984817
ServiceTime,2,127,17307294
LatencyTime,2,128,15867922
ServiceTime,2,128,15143638
LatencyTime,2,129,14168565
ServiceTime,2,129,13437277
