Metric,ExecID,ReqID,Value
LatencyTime,1,90,10432470
ServiceTime,1,90,9997904
LatencyTime,1,91,6255073
ServiceTime,1,91,5886994
LatencyTime,1,92,6968895
ServiceTime,1,92,6542283
LatencyTime,1,93,9510120
ServiceTime,1,93,9083966
LatencyTime,1,94,9454810
ServiceTime,1,94,8955433
LatencyTime,1,95,10158506
ServiceTime,1,95,9656336
LatencyTime,1,96,6652862
ServiceTime,1,96,6235188
LatencyTime,1,97,7107711
ServiceTime,1,97,6687148
LatencyTime,1,98,9471801
ServiceTime,1,98,9002662
LatencyTime,1,99,8714808
ServiceTime,1,99,8267461
LatencyTime,1,100,6556564
ServiceTime,1,100,6141188
LatencyTime,1,101,7127546
ServiceTime,1,101,6733289
LatencyTime,1,102,5398278
ServiceTime,1,102,4999558
LatencyTime,1,103,10166835
ServiceTime,1,103,9757521
LatencyTime,1,104,5780086
ServiceTime,1,104,5365254
LatencyTime,1,105,7048432
ServiceTime,1,105,6614051
LatencyTime,1,106,8864780
ServiceTime,1,106,8418154
LatencyTime,1,107,8188382
ServiceTime,1,107,7758079
LatencyTime,1,108,7965437
ServiceTime,1,108,7493213
LatencyTime,1,109,6433944
ServiceTime,1,109,5975341
LatencyTime,1,110,10222714
ServiceTime,1,110,9764198
LatencyTime,1,111,9539969
ServiceTime,1,111,9101372
LatencyTime,1,112,8767441
ServiceTime,1,112,8237441
LatencyTime,1,113,5529573
ServiceTime,1,113,5120147
LatencyTime,1,114,7141394
ServiceTime,1,114,6756333
LatencyTime,1,115,9030102
ServiceTime,1,115,8621829
LatencyTime,1,116,9612382
ServiceTime,1,116,9199792
LatencyTime,1,117,9116302
ServiceTime,1,117,8656241
LatencyTime,1,118,5990849
ServiceTime,1,118,5593810
LatencyTime,1,119,10855941
ServiceTime,1,119,10478076
LatencyTime,1,120,6721055
ServiceTime,1,120,6358190
LatencyTime,1,121,8945198
ServiceTime,1,121,8589793
LatencyTime,1,122,6057562
ServiceTime,1,122,5641080
LatencyTime,1,123,8886154
ServiceTime,1,123,8487693
LatencyTime,1,124,9366369
ServiceTime,1,124,10315941
LatencyTime,1,125,5537071
ServiceTime,1,125,5159870
LatencyTime,1,126,7894778
ServiceTime,1,126,7499371
LatencyTime,1,127,5545733
ServiceTime,1,127,5187823
LatencyTime,1,128,8075353
ServiceTime,1,128,7696591
LatencyTime,1,129,8592593
ServiceTime,1,129,8153592
LatencyTime,1,130,9531120
ServiceTime,1,130,9002446
LatencyTime,1,131,7900410
ServiceTime,1,131,7544404
LatencyTime,1,132,5483460
ServiceTime,1,132,5126243
LatencyTime,1,133,8761994
ServiceTime,1,133,8306542
LatencyTime,1,134,8798483
ServiceTime,1,134,8334136
LatencyTime,1,135,7241071
ServiceTime,1,135,6876521
LatencyTime,1,136,8138437
ServiceTime,1,136,7791990
LatencyTime,1,137,9137720
ServiceTime,1,137,8690791
LatencyTime,1,138,5520906
ServiceTime,1,138,5121043
LatencyTime,1,139,8710541
ServiceTime,1,139,8338456
LatencyTime,1,140,9464812
ServiceTime,1,140,9014857
LatencyTime,1,141,5845699
ServiceTime,1,141,5407542
LatencyTime,1,142,8024281
ServiceTime,1,142,6818916
LatencyTime,1,143,5850733
ServiceTime,1,143,5450139
LatencyTime,1,144,6733482
ServiceTime,1,144,6305905
LatencyTime,1,145,9503043
ServiceTime,1,145,9022539
LatencyTime,1,146,6979849
ServiceTime,1,146,6533528
LatencyTime,1,147,7453412
ServiceTime,1,147,7064689
LatencyTime,1,148,7259252
ServiceTime,1,148,6903272
LatencyTime,1,149,8893515
ServiceTime,1,149,8408085
LatencyTime,1,150,8906477
ServiceTime,1,150,8392644
LatencyTime,1,151,9704921
ServiceTime,1,151,9182734
LatencyTime,1,152,6180200
ServiceTime,1,152,5798937
LatencyTime,1,153,6007242
ServiceTime,1,153,5646259
LatencyTime,1,154,10004269
ServiceTime,1,154,9459551
LatencyTime,1,155,8188590
ServiceTime,1,155,7762438
LatencyTime,1,156,8811105
ServiceTime,1,156,8343885
LatencyTime,1,157,5376405
ServiceTime,1,157,4982957
LatencyTime,1,158,6245237
ServiceTime,1,158,5810480
LatencyTime,1,159,9411037
ServiceTime,1,159,8966018
LatencyTime,1,160,8758212
ServiceTime,1,160,8308453
LatencyTime,1,161,9168849
ServiceTime,1,161,8672962
LatencyTime,1,162,5920630
ServiceTime,1,162,5512173
LatencyTime,1,163,6347548
ServiceTime,1,163,5942753
LatencyTime,1,164,10394304
ServiceTime,1,164,9746116
LatencyTime,1,165,8608344
ServiceTime,1,165,8164964
LatencyTime,1,166,9407219
ServiceTime,1,166,8971940
LatencyTime,1,167,7137542
ServiceTime,1,167,6666878
LatencyTime,1,168,6687695
ServiceTime,1,168,6298662
LatencyTime,1,169,8576202
ServiceTime,1,169,7822563
LatencyTime,1,170,6219555
ServiceTime,1,170,5814777
LatencyTime,1,171,10144042
ServiceTime,1,171,9635017
LatencyTime,1,172,7095339
ServiceTime,1,172,6679360
LatencyTime,1,173,7683041
ServiceTime,1,173,7190390
LatencyTime,1,174,9156300
ServiceTime,1,174,8652669
LatencyTime,1,175,5976471
ServiceTime,1,175,5565652
LatencyTime,1,176,8862140
ServiceTime,1,176,8272043
LatencyTime,1,177,8731962
ServiceTime,1,177,8289131
LatencyTime,1,178,9595993
ServiceTime,1,178,9079103
LatencyTime,1,179,6448189
ServiceTime,1,179,6069566
LatencyTime,1,180,8226874
ServiceTime,1,180,6942418
LatencyTime,1,181,8960277
ServiceTime,1,181,8408968
LatencyTime,1,182,11342127
ServiceTime,1,182,10589755
LatencyTime,1,183,6511142
ServiceTime,1,183,6364032
LatencyTime,1,184,8159250
ServiceTime,1,184,7672951
LatencyTime,1,185,12526358
ServiceTime,1,185,11868837
LatencyTime,1,186,5132701
ServiceTime,1,186,4752167
LatencyTime,1,187,6302308
ServiceTime,1,187,5971337
LatencyTime,1,188,9041260
ServiceTime,1,188,8895742
LatencyTime,1,189,8893585
ServiceTime,1,189,8410294
LatencyTime,1,190,9078964
ServiceTime,1,190,8597829
LatencyTime,1,191,5747107
ServiceTime,1,191,5347877
LatencyTime,1,192,8716146
ServiceTime,1,192,8220158
LatencyTime,1,193,8826948
ServiceTime,1,193,8282400
LatencyTime,1,194,8636642
ServiceTime,1,194,8141452
LatencyTime,1,195,12100698
ServiceTime,1,195,11672987
LatencyTime,1,196,8815856
ServiceTime,1,196,8299307
LatencyTime,1,197,6462978
ServiceTime,1,197,6087341
LatencyTime,1,198,1693462769
ServiceTime,1,198,1693082106
LatencyTime,1,199,4728213
ServiceTime,1,199,3353708
ResolveSharedResourcesTime,1,0,0
ForkingTime,1,0,0
RestoreResourcesTime,1,0,0
SwitchRestoreContinueTime,1,0,19496000
MainEntry,2,0,6788570546064240
MainExit,2,0,6788570557006762
Ready2Serve,2,0,6788571683241774
RuntimeReadyTime,2,0,20114207
ServiceTime,2,0,418489750
LatencyTime,2,0,438603957
LatencyTime,2,1,29123732
ServiceTime,2,1,28215234
LatencyTime,2,2,22859952
ServiceTime,2,2,22533363
LatencyTime,2,3,22697993
ServiceTime,2,3,22135842
LatencyTime,2,4,24631442
ServiceTime,2,4,24216439
LatencyTime,2,5,28476270
ServiceTime,2,5,28056557
LatencyTime,2,6,20693815
ServiceTime,2,6,20167955
LatencyTime,2,7,24309848
ServiceTime,2,7,23520091
LatencyTime,2,8,113801429
ServiceTime,2,8,113321596
LatencyTime,2,9,51636708
ServiceTime,2,9,50984213
LatencyTime,2,10,5625666
ServiceTime,2,10,5369151
LatencyTime,2,11,10629939
ServiceTime,2,11,10208944
LatencyTime,2,12,11435739
ServiceTime,2,12,11110501
LatencyTime,2,13,6460889
ServiceTime,2,13,6341016
LatencyTime,2,14,12370372
ServiceTime,2,14,12110594
LatencyTime,2,15,9030020
ServiceTime,2,15,8418530
LatencyTime,2,16,12918965
ServiceTime,2,16,12422106
LatencyTime,2,17,8595645
ServiceTime,2,17,8154247
LatencyTime,2,18,6386281
ServiceTime,2,18,5717503
LatencyTime,2,19,7911502
ServiceTime,2,19,7607420
LatencyTime,2,20,9238188
ServiceTime,2,20,8840484
LatencyTime,2,21,10677430
ServiceTime,2,21,10257759
LatencyTime,2,22,6774730
ServiceTime,2,22,6428538
LatencyTime,2,23,9486537
ServiceTime,2,23,9088054
LatencyTime,2,24,12148199
ServiceTime,2,24,11144928
LatencyTime,2,25,7388514
ServiceTime,2,25,6673500
LatencyTime,2,26,6269525
ServiceTime,2,26,5911098
LatencyTime,2,27,8664714
ServiceTime,2,27,8210137
LatencyTime,2,28,6061051
ServiceTime,2,28,5557374
LatencyTime,2,29,8243434
ServiceTime,2,29,7880677
LatencyTime,2,30,8533860
ServiceTime,2,30,8036816
LatencyTime,2,31,9484157
ServiceTime,2,31,8764993
LatencyTime,2,32,6005267
ServiceTime,2,32,5597522
LatencyTime,2,33,8494484
ServiceTime,2,33,8175352
LatencyTime,2,34,12409150
ServiceTime,2,34,11997528
LatencyTime,2,35,5823610
ServiceTime,2,35,5428755
LatencyTime,2,36,6537610
ServiceTime,2,36,6209007
LatencyTime,2,37,9247326
ServiceTime,2,37,8753844
LatencyTime,2,38,8854380
ServiceTime,2,38,8394516
LatencyTime,2,39,5577736
ServiceTime,2,39,5247365
LatencyTime,2,40,7314070
ServiceTime,2,40,7009630
LatencyTime,2,41,8541519
ServiceTime,2,41,8180240
LatencyTime,2,42,8380312
ServiceTime,2,42,8214820
LatencyTime,2,43,8345512
ServiceTime,2,43,7814908
LatencyTime,2,44,5567668
ServiceTime,2,44,5426815
LatencyTime,2,45,8061744
ServiceTime,2,45,7746021
LatencyTime,2,46,8437152
ServiceTime,2,46,8044147
LatencyTime,2,47,9085996
ServiceTime,2,47,8929632
LatencyTime,2,48,6250279
ServiceTime,2,48,5886895
LatencyTime,2,49,8804749
ServiceTime,2,49,8229408
LatencyTime,2,50,7658338
ServiceTime,2,50,7249090
LatencyTime,2,51,9016296
ServiceTime,2,51,8764217
LatencyTime,2,52,6012569
ServiceTime,2,52,5617359
LatencyTime,2,53,8507159
ServiceTime,2,53,8108691
LatencyTime,2,54,9608819
ServiceTime,2,54,9258524
LatencyTime,2,55,9488347
ServiceTime,2,55,9030203
LatencyTime,2,56,6368586
ServiceTime,2,56,5937688
LatencyTime,2,57,6531535
ServiceTime,2,57,6189285
LatencyTime,2,58,10294010
ServiceTime,2,58,9892004
LatencyTime,2,59,9019811
ServiceTime,2,59,8650667
LatencyTime,2,60,9823086
ServiceTime,2,60,9604063
LatencyTime,2,61,5150380
ServiceTime,2,61,4903244
LatencyTime,2,62,7799592
ServiceTime,2,62,7679072
LatencyTime,2,63,9317756
ServiceTime,2,63,8901088
LatencyTime,2,64,9600494
ServiceTime,2,64,9201165
LatencyTime,2,65,5765246
ServiceTime,2,65,5420885
LatencyTime,2,66,9791621
ServiceTime,2,66,9027743
LatencyTime,2,67,8989300
ServiceTime,2,67,8764268
LatencyTime,2,68,8927870
ServiceTime,2,68,8560320
LatencyTime,2,69,6414166
ServiceTime,2,69,6026937
LatencyTime,2,70,9968850
ServiceTime,2,70,9636741
LatencyTime,2,71,7866788
ServiceTime,2,71,7564106
LatencyTime,2,72,9842864
ServiceTime,2,72,9414514
LatencyTime,2,73,5436159
ServiceTime,2,73,5148763
LatencyTime,2,74,10390691
ServiceTime,2,74,10327439
LatencyTime,2,75,9600258
ServiceTime,2,75,9126727
LatencyTime,2,76,8507917
ServiceTime,2,76,7985796
LatencyTime,2,77,8745868
ServiceTime,2,77,8300802
LatencyTime,2,78,5907369
ServiceTime,2,78,5458799
LatencyTime,2,79,8595872
ServiceTime,2,79,8199265
LatencyTime,2,80,7261882
ServiceTime,2,80,6770548
LatencyTime,2,81,5664736
ServiceTime,2,81,5246919
LatencyTime,2,82,6777404
ServiceTime,2,82,6364187
LatencyTime,2,83,5574027
ServiceTime,2,83,5065396
LatencyTime,2,84,9082190
ServiceTime,2,84,8621913
LatencyTime,2,85,7096487
ServiceTime,2,85,6662684
LatencyTime,2,86,6916262
ServiceTime,2,86,6492072
LatencyTime,2,87,9145625
ServiceTime,2,87,8610743
LatencyTime,2,88,8018980
ServiceTime,2,88,7556514
LatencyTime,2,89,8726573
ServiceTime,2,89,8301759
LatencyTime,2,90,5546566
ServiceTime,2,90,5063704
LatencyTime,2,91,6604241
ServiceTime,2,91,6174579
LatencyTime,2,92,8217075
ServiceTime,2,92,7748364
LatencyTime,2,93,7787226
ServiceTime,2,93,7372909
LatencyTime,2,94,7749364
ServiceTime,2,94,6877481
LatencyTime,2,95,8068430
ServiceTime,2,95,7592616
LatencyTime,2,96,8126968
ServiceTime,2,96,7588056
LatencyTime,2,97,7009058
ServiceTime,2,97,6478700
LatencyTime,2,98,11624734
ServiceTime,2,98,11228645
LatencyTime,2,99,9193296
ServiceTime,2,99,8663274
LatencyTime,2,100,9089560
ServiceTime,2,100,8469369
LatencyTime,2,101,6463047
ServiceTime,2,101,6079197
LatencyTime,2,102,7570194
ServiceTime,2,102,6983610
LatencyTime,2,103,9242752
ServiceTime,2,103,8681127
LatencyTime,2,104,8762594
ServiceTime,2,104,8244846
LatencyTime,2,105,8491992
ServiceTime,2,105,8082745
LatencyTime,2,106,6186663
ServiceTime,2,106,5780489
LatencyTime,2,107,7201572
ServiceTime,2,107,6755883
LatencyTime,2,108,9049446
ServiceTime,2,108,8527103
LatencyTime,2,109,8425618
ServiceTime,2,109,8008553
LatencyTime,2,110,8557015
ServiceTime,2,110,8132733
LatencyTime,2,111,8225118
ServiceTime,2,111,7998869
LatencyTime,2,112,6623870
ServiceTime,2,112,6268624
LatencyTime,2,113,8882498
ServiceTime,2,113,8515632
LatencyTime,2,114,9372733
ServiceTime,2,114,8951705
LatencyTime,2,115,9561872
ServiceTime,2,115,9124959
LatencyTime,2,116,7962274
ServiceTime,2,116,7559159
LatencyTime,2,117,10041703
ServiceTime,2,117,9641251
LatencyTime,2,118,6930481
ServiceTime,2,118,6603843
LatencyTime,2,119,8515046
ServiceTime,2,119,8176616
LatencyTime,2,120,7855183
ServiceTime,2,120,7507696
LatencyTime,2,121,9044437
ServiceTime,2,121,8526328
LatencyTime,2,122,6435472
ServiceTime,2,122,6000476
LatencyTime,2,123,8883995
ServiceTime,2,123,8690369
LatencyTime,2,124,8565455
ServiceTime,2,124,8696166
LatencyTime,2,125,7430650
ServiceTime,2,125,8154345
LatencyTime,2,126,9041937
ServiceTime,2,126,8686885
LatencyTime,2,127,6221128
ServiceTime,2,127,5904797
LatencyTime,2,128,8352499
ServiceTime,2,128,8161437
LatencyTime,2,129,9191511
ServiceTime,2,129,8922724
LatencyTime,2,130,8570291
ServiceTime,2,130,8191549
LatencyTime,2,131,5449598
ServiceTime,2,131,5093467
LatencyTime,2,132,7193388
ServiceTime,2,132,6717664
LatencyTime,2,133,5637318
ServiceTime,2,133,5472749
LatencyTime,2,134,8942599
ServiceTime,2,134,8562305
LatencyTime,2,135,5726682
ServiceTime,2,135,5393954
LatencyTime,2,136,6591436
ServiceTime,2,136,6484094
LatencyTime,2,137,9075176
ServiceTime,2,137,8707100
LatencyTime,2,138,6485484
ServiceTime,2,138,6099453
LatencyTime,2,139,8059837
ServiceTime,2,139,7652527
LatencyTime,2,140,8738470
ServiceTime,2,140,8542624
LatencyTime,2,141,5583766
ServiceTime,2,141,5434842
LatencyTime,2,142,6310586
ServiceTime,2,142,6191739
LatencyTime,2,143,9907064
ServiceTime,2,143,9664514
LatencyTime,2,144,9594518
ServiceTime,2,144,9114571
LatencyTime,2,145,8557010
ServiceTime,2,145,8324415
LatencyTime,2,146,5170115
ServiceTime,2,146,4857378
LatencyTime,2,147,8344559
ServiceTime,2,147,7898579
LatencyTime,2,148,9075022
ServiceTime,2,148,8687511
LatencyTime,2,149,8724269
ServiceTime,2,149,8324569
LatencyTime,2,150,5594702
ServiceTime,2,150,5452269
LatencyTime,2,151,6939497
ServiceTime,2,151,6644580
LatencyTime,2,152,9753509
ServiceTime,2,152,9368865
LatencyTime,2,153,9551675
ServiceTime,2,153,9143625
LatencyTime,2,154,7817140
ServiceTime,2,154,7356582
LatencyTime,2,155,6735524
ServiceTime,2,155,6367762
LatencyTime,2,156,8431312
ServiceTime,2,156,7974012
LatencyTime,2,157,7625525
ServiceTime,2,157,7200307
LatencyTime,2,158,6440156
ServiceTime,2,158,6117082
LatencyTime,2,159,9674956
ServiceTime,2,159,9161652
LatencyTime,2,160,6240632
ServiceTime,2,160,5784391
LatencyTime,2,161,7082371
ServiceTime,2,161,6699811
LatencyTime,2,162,9634377
ServiceTime,2,162,9145913
LatencyTime,2,163,8168165
ServiceTime,2,163,7768178
LatencyTime,2,164,5099862
ServiceTime,2,164,4596342
LatencyTime,2,165,9762271
ServiceTime,2,165,9309451
LatencyTime,2,166,5830396
ServiceTime,2,166,5422957
LatencyTime,2,167,7979086
ServiceTime,2,167,7568413
LatencyTime,2,168,5499956
ServiceTime,2,168,5135730
LatencyTime,2,169,9138927
ServiceTime,2,169,8739148
LatencyTime,2,170,5973337
ServiceTime,2,170,5569362
LatencyTime,2,171,6471779
ServiceTime,2,171,6139692
LatencyTime,2,172,8770651
ServiceTime,2,172,8384154
LatencyTime,2,173,6340819
ServiceTime,2,173,5953339
LatencyTime,2,174,7977991
ServiceTime,2,174,7628572
LatencyTime,2,175,9506546
ServiceTime,2,175,9132182
LatencyTime,2,176,8467899
ServiceTime,2,176,8033210
LatencyTime,2,177,6166611
ServiceTime,2,177,5767154
LatencyTime,2,178,6526228
ServiceTime,2,178,6131844
LatencyTime,2,179,9247895
ServiceTime,2,179,8778011
LatencyTime,2,180,8220279
ServiceTime,2,180,7815924
LatencyTime,2,181,5608307
ServiceTime,2,181,4910682
LatencyTime,2,182,5208752
ServiceTime,2,182,4805891
LatencyTime,2,183,8214340
ServiceTime,2,183,6790509
LatencyTime,2,184,17093452
ServiceTime,2,184,16655659
LatencyTime,2,185,6188184
ServiceTime,2,185,5795950
LatencyTime,2,186,8238759
ServiceTime,2,186,7863136
LatencyTime,2,187,6366230
ServiceTime,2,187,5976568
LatencyTime,2,188,8845169
ServiceTime,2,188,8427569
LatencyTime,2,189,7945639
ServiceTime,2,189,7781180
LatencyTime,2,190,9318043
ServiceTime,2,190,8844950
LatencyTime,2,191,6306938
ServiceTime,2,191,5872306
LatencyTime,2,192,10011192
ServiceTime,2,192,9807851
LatencyTime,2,193,9198149
ServiceTime,2,193,8787356
LatencyTime,2,194,8779940
ServiceTime,2,194,8400140
LatencyTime,2,195,6141548
ServiceTime,2,195,5980276
LatencyTime,2,196,7897972
ServiceTime,2,196,7621464
LatencyTime,2,197,10221810
ServiceTime,2,197,9878000
LatencyTime,2,198,1646032908
ServiceTime,2,198,1645626147
LatencyTime,2,199,2590742
ServiceTime,2,199,1530505
ResolveSharedResourcesTime,2,0,0
ForkingTime,2,0,0
RestoreResourcesTime,2,0,0
SwitchRestoreContinueTime,2,0,15817999
MainEntry,3,0,6788586257479324
MainExit,3,0,6788586267828080
Ready2Serve,3,0,6788587401210486
RuntimeReadyTime,3,0,24514349
ServiceTime,3,0,389404544
LatencyTime,3,0,413918893
LatencyTime,3,1,26761732
ServiceTime,3,1,26335065
LatencyTime,3,2,25183984
ServiceTime,3,2,24798381
LatencyTime,3,3,26096083
ServiceTime,3,3,25619743
LatencyTime,3,4,27556791
ServiceTime,3,4,27353923
LatencyTime,3,5,21688010
ServiceTime,3,5,21285786
LatencyTime,3,6,20977202
ServiceTime,3,6,20484496
LatencyTime,3,7,20875276
ServiceTime,3,7,20205024
LatencyTime,3,8,87090560
ServiceTime,3,8,86727608
LatencyTime,3,9,44617942
ServiceTime,3,9,44025687
LatencyTime,3,10,4652395
ServiceTime,3,10,4411450
LatencyTime,3,11,6389796
ServiceTime,3,11,6123834
LatencyTime,3,12,8322743
ServiceTime,3,12,7985454
LatencyTime,3,13,7134424
ServiceTime,3,13,6691436
LatencyTime,3,14,10259113
ServiceTime,3,14,9786275
LatencyTime,3,15,8744950
ServiceTime,3,15,8272856
LatencyTime,3,16,9137043
ServiceTime,3,16,8550959
LatencyTime,3,17,5939099
ServiceTime,3,17,5475262
LatencyTime,3,18,6615947
ServiceTime,3,18,5964524
LatencyTime,3,19,10005937
ServiceTime,3,19,9534671
LatencyTime,3,20,8754952
ServiceTime,3,20,8284971
LatencyTime,3,21,8636753
ServiceTime,3,21,6985707
LatencyTime,3,22,5001692
ServiceTime,3,22,4576257
LatencyTime,3,23,6201099
ServiceTime,3,23,5786856
LatencyTime,3,24,10353040
ServiceTime,3,24,9887318
LatencyTime,3,25,5099250
ServiceTime,3,25,4528591
LatencyTime,3,26,6391246
ServiceTime,3,26,5972001
LatencyTime,3,27,8403026
ServiceTime,3,27,7971348
LatencyTime,3,28,8500462
ServiceTime,3,28,8025219
LatencyTime,3,29,8465730
ServiceTime,3,29,8002228
LatencyTime,3,30,8932252
ServiceTime,3,30,8381117
LatencyTime,3,31,8442930
ServiceTime,3,31,7775432
LatencyTime,3,32,9814171
ServiceTime,3,32,9367066
LatencyTime,3,33,9351695
ServiceTime,3,33,8956917
LatencyTime,3,34,6304310
ServiceTime,3,34,5879637
LatencyTime,3,35,8366357
ServiceTime,3,35,7953633
LatencyTime,3,36,8287869
ServiceTime,3,36,7803991
LatencyTime,3,37,5378895
ServiceTime,3,37,4955070
LatencyTime,3,38,7393226
ServiceTime,3,38,7013522
LatencyTime,3,39,8855599
ServiceTime,3,39,8356390
LatencyTime,3,40,9980075
ServiceTime,3,40,9499768
LatencyTime,3,41,8379379
ServiceTime,3,41,7883011
LatencyTime,3,42,6345883
ServiceTime,3,42,5926349
LatencyTime,3,43,7760903
ServiceTime,3,43,7456901
LatencyTime,3,44,8377893
ServiceTime,3,44,7957741
LatencyTime,3,45,7324430
ServiceTime,3,45,6985592
LatencyTime,3,46,6025607
ServiceTime,3,46,5505028
LatencyTime,3,47,8306698
ServiceTime,3,47,7968713
LatencyTime,3,48,8212458
ServiceTime,3,48,7770713
LatencyTime,3,49,8590363
ServiceTime,3,49,8125801
LatencyTime,3,50,5762718
ServiceTime,3,50,5349808
LatencyTime,3,51,9002359
ServiceTime,3,51,8657172
LatencyTime,3,52,9378878
ServiceTime,3,52,8903869
