Metric,ExecID,ReqID,Value
ServiceTime,1,90,23582873
LatencyTime,1,91,23328163
ServiceTime,1,91,22806323
LatencyTime,1,92,28685609
ServiceTime,1,92,28048513
LatencyTime,1,93,24644411
ServiceTime,1,93,24135961
LatencyTime,1,94,25971497
ServiceTime,1,94,25509562
LatencyTime,1,95,22347170
ServiceTime,1,95,21958402
LatencyTime,1,96,25848208
ServiceTime,1,96,25332983
LatencyTime,1,97,21410971
ServiceTime,1,97,21024368
LatencyTime,1,98,25977838
ServiceTime,1,98,25551378
LatencyTime,1,99,26492565
ServiceTime,1,99,26108178
LatencyTime,1,100,29517015
ServiceTime,1,100,27693618
LatencyTime,1,101,26786601
ServiceTime,1,101,26340471
LatencyTime,1,102,28786902
ServiceTime,1,102,28353742
LatencyTime,1,103,25533337
ServiceTime,1,103,25130148
LatencyTime,1,104,24095834
ServiceTime,1,104,23510118
LatencyTime,1,105,28923194
ServiceTime,1,105,28513798
LatencyTime,1,106,23769022
ServiceTime,1,106,23356161
LatencyTime,1,107,23585774
ServiceTime,1,107,23134262
LatencyTime,1,108,22381849
ServiceTime,1,108,21935685
LatencyTime,1,109,30680698
ServiceTime,1,109,30269528
LatencyTime,1,110,22675488
ServiceTime,1,110,22044043
LatencyTime,1,111,20449095
ServiceTime,1,111,19941399
LatencyTime,1,112,22936378
ServiceTime,1,112,22510602
LatencyTime,1,113,26669036
ServiceTime,1,113,25943755
LatencyTime,1,114,23516424
ServiceTime,1,114,22973233
LatencyTime,1,115,23768909
ServiceTime,1,115,22692324
LatencyTime,1,116,21277447
ServiceTime,1,116,20928372
LatencyTime,1,117,30166196
ServiceTime,1,117,29689115
LatencyTime,1,118,24071970
ServiceTime,1,118,23635458
LatencyTime,1,119,22674131
ServiceTime,1,119,22297925
LatencyTime,1,120,21882405
ServiceTime,1,120,21529145
LatencyTime,1,121,26738342
ServiceTime,1,121,26279738
LatencyTime,1,122,23532803
ServiceTime,1,122,23204583
LatencyTime,1,123,25806428
ServiceTime,1,123,25393388
LatencyTime,1,124,26413234
ServiceTime,1,124,25980822
LatencyTime,1,125,28571467
ServiceTime,1,125,28872500
LatencyTime,1,126,25125574
ServiceTime,1,126,24607294
LatencyTime,1,127,29349994
ServiceTime,1,127,28941697
LatencyTime,1,128,22979343
ServiceTime,1,128,22635191
LatencyTime,1,129,20315167
ServiceTime,1,129,19858958
LatencyTime,1,130,24746237
ServiceTime,1,130,24325370
LatencyTime,1,131,24551135
ServiceTime,1,131,24111881
LatencyTime,1,132,25405086
ServiceTime,1,132,24969759
LatencyTime,1,133,23282090
ServiceTime,1,133,22756399
LatencyTime,1,134,23251532
ServiceTime,1,134,22801387
LatencyTime,1,135,21398969
ServiceTime,1,135,21026463
LatencyTime,1,136,23316831
ServiceTime,1,136,22891287
LatencyTime,1,137,27950350
ServiceTime,1,137,27109489
LatencyTime,1,138,25844498
ServiceTime,1,138,25254730
LatencyTime,1,139,26378664
ServiceTime,1,139,25977023
LatencyTime,1,140,22460434
ServiceTime,1,140,22082220
LatencyTime,1,141,22339029
ServiceTime,1,141,21895115
LatencyTime,1,142,30080148
ServiceTime,1,142,29631916
LatencyTime,1,143,28210855
ServiceTime,1,143,27730795
LatencyTime,1,144,24605371
ServiceTime,1,144,24151322
LatencyTime,1,145,28560901
ServiceTime,1,145,28129339
LatencyTime,1,146,22005931
ServiceTime,1,146,21560776
LatencyTime,1,147,22043623
ServiceTime,1,147,21646702
LatencyTime,1,148,22804810
ServiceTime,1,148,22397606
LatencyTime,1,149,27244724
ServiceTime,1,149,25930653
LatencyTime,1,150,25448624
ServiceTime,1,150,24941971
LatencyTime,1,151,25547977
ServiceTime,1,151,25117048
LatencyTime,1,152,27864174
ServiceTime,1,152,27406258
LatencyTime,1,153,19013817
ServiceTime,1,153,18606935
LatencyTime,1,154,24931794
ServiceTime,1,154,24527474
LatencyTime,1,155,24656171
ServiceTime,1,155,24278904
LatencyTime,1,156,22127292
ServiceTime,1,156,21750373
LatencyTime,1,157,23244014
ServiceTime,1,157,22806074
LatencyTime,1,158,29503141
ServiceTime,1,158,29001066
LatencyTime,1,159,24698096
ServiceTime,1,159,23730551
LatencyTime,1,160,24370103
ServiceTime,1,160,23908534
LatencyTime,1,161,23048321
ServiceTime,1,161,22667698
LatencyTime,1,162,30336425
ServiceTime,1,162,29644364
LatencyTime,1,163,23064704
ServiceTime,1,163,22658345
LatencyTime,1,164,21976054
ServiceTime,1,164,21581547
LatencyTime,1,165,22118850
